"","Treatment","Subject","Task","Time","Choice","Reward","Trial","Day","Ones","AllTrials"
"423","T",1.2,"0P005_WTR",345,1,1,2,9,1,576
"424","T",1.2,"0P005_WTR",185,-1,-1,2,10,1,676
"425","T",2.3,"0P005_WTL",2149,-1,1,2,1,1,2
"426","T",2.3,"0P005_WTL",1171,1,1,2,2,1,71
"427","T",2.3,"0P005_WTL",6455,-1,-1,2,3,1,130
"428","T",2.3,"0P005_WTL",3414,1,-1,2,4,1,135
"429","T",2.3,"0P005_WTL",2927,1,1,2,5,1,205
"430","T",2.3,"0P005_WTR",2336,1,1,2,6,1,295
"431","T",2.3,"0P005_WTR",2197,1,-1,2,7,1,395
"432","T",2.3,"0P005_WTR",269,1,1,2,8,1,495
"433","T",2.3,"0P005_WTR",284,1,1,2,9,1,595
"434","T",2.3,"0P005_WTR",1154,1,1,2,10,1,695
"435","T",2.4,"0P005_WTL",694,1,-1,2,1,1,2
"436","T",2.4,"0P005_WTL",579,-1,-1,2,2,1,12
"437","T",2.4,"0P005_WTL",1313,1,1,2,3,1,22
"438","T",2.4,"0P005_WTL",2013,-1,-1,2,4,1,35
"439","T",2.4,"0P005_WTL",1849,1,-1,2,5,1,135
"440","T",2.4,"0P005_WTR",1791,-1,-1,2,6,1,235
"441","T",2.4,"0P005_WTR",718,-1,-1,2,7,1,336
"442","T",2.4,"0P005_WTR",129,-1,-1,2,8,1,437
"443","T",2.4,"0P005_WTR",157,-1,-1,2,9,1,537
"444","T",2.4,"0P005_WTR",2287,1,1,2,10,1,637
"445","S",3.1,"0P005_WTL",1016,1,1,2,1,1,2
"446","S",3.1,"0P005_WTL",4607,-1,1,2,2,1,40
"447","S",3.1,"0P005_WTL",813,1,1,2,3,1,117
"448","S",3.1,"0P005_WTL",784,1,1,2,4,1,125
"449","S",3.1,"0P005_WTL",1361,-1,-1,2,5,1,211
"450","S",3.1,"0P005_WTR",1346,-1,-1,2,6,1,309
"451","S",3.1,"0P005_WTR",919,-1,1,2,7,1,365
"452","S",3.1,"0P005_WTR",188,-1,-1,2,8,1,465
"453","S",3.1,"0P005_WTR",494,1,1,2,9,1,564
"454","S",3.1,"0P005_WTR",1074,1,1,2,10,1,664
"455","S",4.2,"0P005_WTL",819,-1,-1,2,1,1,2
"456","S",4.2,"0P005_WTL",892,1,1,2,2,1,11
"457","S",4.2,"0P005_WTL",1799,1,-1,2,3,1,38
"458","S",4.2,"0P005_WTL",7352,1,1,2,4,1,108
"459","S",4.2,"0P005_WTL",404,1,1,2,5,1,172
"460","S",4.2,"0P005_WTR",1214,-1,-1,2,6,1,272
"461","S",4.2,"0P005_WTR",773,1,1,2,7,1,372
"462","S",4.2,"0P005_WTR",189,1,1,2,8,1,472
"463","S",4.2,"0P005_WTR",271,1,1,2,9,1,572
"464","S",4.2,"0P005_WTR",1125,1,-1,2,10,1,672
"465","S",5.1,"0P005_WTL",223,-1,-1,2,1,1,2
"466","S",5.1,"0P005_WTL",3182,-1,-1,2,2,1,102
"467","S",5.1,"0P005_WTL",6869,1,1,2,3,1,197
"468","S",5.1,"0P005_WTL",1098,1,-1,2,4,1,291
"469","S",5.1,"0P005_WTL",1670,-1,-1,2,5,1,391
"470","S",5.1,"0P005_WTR",601,-1,1,2,6,1,441
"471","S",5.1,"0P005_WTR",429,-1,-1,2,7,1,533
"472","S",5.1,"0P005_WTR",137,-1,-1,2,8,1,633
"473","S",5.1,"0P005_WTR",222,-1,1,2,9,1,733
"474","S",5.1,"0P005_WTR",917,1,1,2,10,1,833
"475","S",5.2,"0P005_WTL",218,-1,-1,2,1,1,2
"476","S",5.2,"0P005_WTL",2091,1,1,2,2,1,26
"477","S",5.2,"0P005_WTL",627,-1,-1,2,3,1,126
"478","S",5.2,"0P005_WTL",2024,1,1,2,4,1,200
"479","S",5.2,"0P005_WTL",1770,1,1,2,5,1,300
"480","S",5.2,"0P005_WTR",677,-1,-1,2,6,1,400
"481","S",5.2,"0P005_WTR",777,-1,-1,2,7,1,500
"482","S",5.2,"0P005_WTR",1244,1,1,2,8,1,600
"483","S",5.2,"0P005_WTR",213,1,1,2,9,1,686
"484","S",5.2,"0P005_WTR",3228,1,1,2,10,1,786
"485","T",6.3,"0P005_WTL",772,-1,1,2,1,1,2
"486","T",6.3,"0P005_WTL",812,-1,1,2,2,1,25
"487","T",6.3,"0P005_WTL",1128,1,1,2,3,1,125
"488","T",6.3,"0P005_WTL",225,1,-1,2,4,1,224
"489","T",6.3,"0P005_WTL",190,1,1,2,5,1,324
"490","T",6.3,"0P005_WTR",244,-1,-1,2,6,1,424
"491","T",6.3,"0P005_WTR",194,-1,-1,2,7,1,524
"492","T",6.3,"0P005_WTR",275,1,1,2,8,1,624
"493","T",6.3,"0P005_WTR",167,1,1,2,9,1,724
"494","T",6.3,"0P005_WTR",195,1,1,2,10,1,824
"495","T",6.4,"0P005_WTL",292,1,1,2,1,1,2
"496","T",6.4,"0P005_WTL",228,1,1,2,2,1,102
"497","T",6.4,"0P005_WTL",315,1,-1,2,3,1,180
"498","T",6.4,"0P005_WTL",217,1,-1,2,4,1,249
"499","T",6.4,"0P005_WTL",31,1,NA,2,5,1,349
"500","T",6.4,"0P005_WTR",112,-1,1,2,6,1,449
"501","T",6.4,"0P005_WTR",113,-1,1,2,7,1,549
"502","T",6.4,"0P005_WTR",126,-1,-1,2,8,1,649
"503","T",6.4,"0P005_WTR",124,-1,-1,2,9,1,749
"504","T",6.4,"0P005_WTR",253,1,1,2,10,1,849
"505","S",7.1,"0P005_WTL",133,-1,-1,2,1,1,2
"506","S",7.1,"0P005_WTL",193,1,1,2,3,1,90
"507","S",7.1,"0P005_WTL",308,1,-1,2,4,1,120
"508","S",7.1,"0P005_WTL",3910,-1,-1,2,5,1,192
"509","S",7.1,"0P005_WTR",480,1,-1,2,6,1,281
"510","S",7.1,"0P005_WTR",611,-1,-1,2,7,1,331
"511","S",7.1,"0P005_WTR",1338,1,1,2,8,1,431
"512","S",7.1,"0P005_WTR",595,1,1,2,9,1,503
"513","S",7.1,"0P005_WTR",192,1,1,2,10,1,603
"514","S",7.4,"0P005_WTL",6590,1,-1,2,1,1,2
"515","S",7.4,"0P005_WTL",5450,-1,-1,2,3,1,10
"516","S",7.4,"0P005_WTL",1320,1,1,2,4,1,15
"517","T",8.2,"0P005_WTL",2094,1,1,2,1,1,2
"518","T",8.2,"0P005_WTL",1115,1,1,2,2,1,86
"519","T",8.2,"0P005_WTL",1181,1,1,2,3,1,104
"520","T",8.2,"0P005_WTL",300,1,1,2,4,1,204
"521","T",8.2,"0P005_WTL",115,1,1,2,5,1,304
"522","T",8.2,"0P005_WTR",157,-1,-1,3,6,1,405
"523","S",8.2,"0P005_WTR",258,-1,-1,4,6,1,406
"524","T",8.2,"0P005_WTR",264,-1,-1,2,7,1,604
"525","T",8.2,"0P005_WTR",232,1,1,2,8,1,705
"526","T",8.2,"0P005_WTR",424,1,1,2,9,1,805
"527","T",8.2,"0P005_WTR",241,-1,-1,2,10,1,905
"528","T",8.3,"0P005_WTL",778,1,1,2,1,1,2
"529","T",8.3,"0P005_WTL",787,1,1,2,2,1,72
"530","T",8.3,"0P005_WTL",1252,1,1,2,3,1,76
"531","T",8.3,"0P005_WTL",408,1,-1,2,4,1,121
"532","T",8.3,"0P005_WTL",1179,1,1,2,5,1,220
"533","T",8.3,"0P005_WTR",752,-1,1,2,6,1,295
"534","T",8.3,"0P005_WTR",1124,1,1,2,7,1,395
"535","T",8.3,"0P005_WTR",710,1,1,2,8,1,491
"536","T",8.3,"0P005_WTR",298,1,1,2,9,1,591
"537","T",8.3,"0P005_WTR",648,-1,NA,2,10,1,688
"538","S",9.1,"0P005_WTL",100,-1,1,2,1,1,2
"539","S",9.1,"0P005_WTL",174,1,1,2,2,1,37
"540","S",9.1,"0P005_WTL",155,1,1,2,3,1,132
"541","S",9.1,"0P005_WTL",165,1,1,2,4,1,172
"542","S",9.1,"0P005_WTL",1564,-1,-1,2,5,1,272
"543","S",9.1,"0P005_WTR",834,-1,-1,2,6,1,283
"544","S",9.1,"0P005_WTR",5513,-1,-1,2,7,1,285
"545","S",9.1,"0P005_WTR",4881,-1,-1,2,8,1,300
"546","S",9.1,"0P005_WTR",527,-1,-1,2,9,1,390
"547","S",9.1,"0P005_WTR",149,1,1,2,10,1,490
"548","S",9.2,"0P005_WTL",172,1,1,2,1,1,2
"549","S",9.2,"0P005_WTL",327,1,1,2,2,1,10
"550","S",9.2,"0P005_WTL",212,1,1,2,3,1,110
"551","S",9.2,"0P005_WTL",283,1,-1,2,4,1,125
"552","S",9.2,"0P005_WTL",163,1,1,2,5,1,225
"553","S",9.2,"0P005_WTR",205,-1,1,2,7,1,325
"554","S",9.2,"0P005_WTR",195,1,NA,2,8,1,426
"555","S",9.2,"0P005_WTR",630,1,1,2,9,1,526
"556","S",9.2,"0P005_WTR",318,1,1,2,10,1,626
"557","S",10.3,"0P005_WTL",6493,-1,-1,2,1,1,2
"558","S",10.3,"0P005_WTL",2996,1,1,2,2,1,20
"559","S",10.3,"0P005_WTL",3776,1,-1,2,3,1,61
"560","S",10.3,"0P005_WTL",188,1,1,2,4,1,99
"561","S",10.3,"0P005_WTL",423,1,1,2,5,1,199
"562","S",10.3,"0P005_WTR",331,-1,-1,2,6,1,299
"563","S",10.3,"0P005_WTR",349,-1,-1,2,7,1,399
"564","S",10.3,"0P005_WTR",170,1,1,2,8,1,499
"565","S",10.3,"0P005_WTR",102,-1,-1,2,9,1,599
"566","S",10.3,"0P005_WTR",292,-1,1,2,10,1,700
"567","S",10.4,"0P005_WTL",148,1,1,2,1,1,2
"568","S",10.4,"0P005_WTL",980,1,1,2,2,1,5
"569","S",10.4,"0P005_WTL",17158,1,1,2,3,1,42
"570","S",10.4,"0P005_WTL",769,1,1,2,4,1,44
"571","S",10.4,"0P005_WTL",8732,-1,-1,2,5,1,145
"572","S",10.4,"0P005_WTR",1867,-1,-1,2,6,1,206
"573","S",10.4,"0P005_WTR",1039,1,1,2,7,1,306
"574","S",10.4,"0P005_WTR",182,1,1,2,8,1,406
"575","S",10.4,"0P005_WTR",313,1,1,2,9,1,506
"576","S",10.4,"0P005_WTR",596,1,1,2,10,1,606
"577","T",11.1,"0P005_WTL",221,1,1,2,1,1,2
"578","T",11.1,"0P005_WTL",654,1,-1,2,2,1,90
"579","T",11.1,"0P005_WTL",1663,-1,-1,2,3,1,128
"580","T",11.1,"0P005_WTL",480,1,1,2,4,1,137
"581","T",11.1,"0P005_WTL",280,-1,-1,2,5,1,237
"582","T",11.1,"0P005_WTR",1617,1,1,2,6,1,323
"583","T",11.1,"0P005_WTR",2255,1,-1,2,7,1,391
"584","T",11.1,"0P005_WTR",511,1,1,2,8,1,471
"585","T",11.1,"0P005_WTR",205,1,1,2,9,1,571
"586","T",11.1,"0P005_WTR",187,1,1,2,10,1,671
"587","T",11.3,"0P005_WTL",375,1,1,2,1,1,2
"588","T",11.3,"0P005_WTL",221,1,-1,2,2,1,20
"589","T",11.3,"0P005_WTL",148,1,1,2,3,1,30
"590","T",11.3,"0P005_WTL",527,1,1,2,4,1,58
"591","T",11.3,"0P005_WTL",136,1,-1,2,5,1,146
"592","T",11.3,"0P005_WTR",322,-1,-1,2,6,1,247
"593","T",11.3,"0P005_WTR",174,-1,-1,2,7,1,347
"594","T",11.3,"0P005_WTR",187,-1,-1,2,8,1,448
"595","T",11.3,"0P005_WTR",162,-1,1,2,9,1,548
"596","T",11.3,"0P005_WTR",115,1,1,2,10,1,649
"597","T",12.2,"0P005_WTL",1609,1,-1,2,1,1,2
"598","T",12.2,"0P005_WTL",267,-1,-1,2,2,1,32
"599","T",12.2,"0P005_WTL",674,1,1,2,3,1,128
"600","T",12.2,"0P005_WTL",621,1,1,2,4,1,222
"601","T",12.2,"0P005_WTL",233,1,1,2,5,1,322
"602","T",12.2,"0P005_WTR",165,-1,-1,2,6,1,422
"603","T",12.2,"0P005_WTR",162,-1,-1,2,7,1,522
"604","T",12.2,"0P005_WTR",121,-1,-1,2,8,1,622
"605","T",12.2,"0P005_WTR",105,1,1,2,9,1,722
"606","T",12.2,"0P005_WTR",247,1,1,2,10,1,823
"607","T",12.4,"0P005_WTL",348,1,1,2,2,1,3
"608","T",12.4,"0P005_WTL",488,1,1,2,3,1,103
"609","T",12.4,"0P005_WTL",481,1,-1,2,4,1,137
"610","T",12.4,"0P005_WTL",118,1,1,2,5,1,237
"611","T",12.4,"0P005_WTR",561,-1,1,2,6,1,337
"612","T",12.4,"0P005_WTR",225,-1,1,2,7,1,437
"613","T",12.4,"0P005_WTR",128,-1,-1,2,8,1,537
"614","T",12.4,"0P005_WTR",224,-1,-1,2,9,1,637
"615","T",12.4,"0P005_WTR",152,-1,1,2,10,1,738
"616","T",13.1,"0P005_WTL",128,1,1,2,1,1,2
"617","T",13.1,"0P005_WTL",885,1,1,2,2,1,80
"618","T",13.1,"0P005_WTL",617,1,1,2,3,1,150
"619","T",13.1,"0P005_WTL",936,1,1,2,4,1,230
"620","T",13.1,"0P005_WTL",558,1,1,2,5,1,330
"621","T",13.1,"0P005_WTR",384,-1,-1,2,6,1,430
"622","T",13.1,"0P005_WTR",525,-1,-1,2,7,1,530
"623","T",13.1,"0P005_WTR",200,1,1,2,8,1,630
"624","T",13.1,"0P005_WTR",453,-1,1,2,9,1,730
"625","T",13.1,"0P005_WTR",507,-1,-1,2,10,1,817
"626","T",13.2,"0P005_WTL",132,1,1,2,1,1,2
"627","T",13.2,"0P005_WTL",312,1,1,2,2,1,19
"628","T",13.2,"0P005_WTL",422,1,1,2,3,1,22
"629","T",13.2,"0P005_WTL",444,1,-1,2,4,1,36
"630","T",13.2,"0P005_WTL",283,1,NA,2,5,1,137
"631","T",13.2,"0P005_WTR",156,-1,-1,2,6,1,237
"632","T",13.2,"0P005_WTR",177,-1,-1,2,7,1,337
"633","T",13.2,"0P005_WTR",121,-1,-1,2,8,1,437
"634","T",13.2,"0P005_WTR",216,1,-1,2,9,1,537
"635","T",13.2,"0P005_WTR",142,-1,1,2,10,1,637
"636","T",14.1,"0P005_WTL",128,1,1,2,1,1,2
"637","T",14.3,"0P005_WTL",308,1,1,2,3,1,2
"638","T",14.3,"0P005_WTL",252,-1,1,2,4,1,31
"639","T",14.3,"0P005_WTL",169,1,1,2,5,1,131
"640","T",14.3,"0P005_WTR",99,-1,-1,2,6,1,231
"641","T",14.3,"0P005_WTR",113,-1,1,2,7,1,331
"642","T",14.3,"0P005_WTR",93,-1,-1,2,8,1,432
"643","T",14.3,"0P005_WTR",110,1,1,2,9,1,533
"644","T",14.3,"0P005_WTR",57,1,1,2,10,1,633
"645","T",14.4,"0P005_WTL",158,1,1,2,1,1,2
"646","T",14.4,"0P005_WTL",165,1,1,2,3,1,4
"647","T",14.4,"0P005_WTL",135,1,1,2,4,1,104
"648","T",14.4,"0P005_WTL",170,1,-1,2,5,1,204
"649","T",14.4,"0P005_WTR",111,-1,1,2,6,1,305
"650","T",14.4,"0P005_WTR",148,-1,-1,2,7,1,405
"651","T",14.4,"0P005_WTR",39,-1,-1,2,8,1,506
"652","T",14.4,"0P005_WTR",107,-1,-1,2,9,1,606
"653","T",14.4,"0P005_WTR",152,1,1,2,10,1,706
"654","S",15.1,"0P005_WTL",131,1,1,2,1,1,2
"655","S",15.1,"0P005_WTL",264,1,1,2,2,1,28
"656","S",15.1,"0P005_WTL",189,1,1,2,3,1,52
"657","S",15.1,"0P005_WTL",332,1,1,2,4,1,70
"658","S",15.1,"0P005_WTL",174,1,NA,2,5,1,167
"659","S",15.1,"0P005_WTR",177,-1,-1,2,6,1,268
"660","S",15.1,"0P005_WTR",101,-1,-1,2,7,1,368
"661","S",15.1,"0P005_WTR",296,-1,1,2,8,1,468
"662","S",15.1,"0P005_WTR",104,-1,1,2,9,1,568
"663","S",15.1,"0P005_WTR",194,-1,-1,2,10,1,668
"664","S",15.4,"0P005_WTL",219,-1,-1,2,1,1,2
"665","S",15.4,"0P005_WTL",159,1,1,2,2,1,14
"666","S",15.4,"0P005_WTL",111,1,1,2,3,1,31
"667","S",15.4,"0P005_WTL",353,1,-1,2,4,1,34
"668","S",15.4,"0P005_WTL",325,1,1,2,5,1,134
"669","S",15.4,"0P005_WTR",91,-1,-1,2,6,1,234
"670","S",15.4,"0P005_WTR",104,-1,-1,2,7,1,335
"671","S",15.4,"0P005_WTR",103,-1,-1,2,8,1,435
"672","S",15.4,"0P005_WTR",143,1,-1,2,9,1,535
"673","S",15.4,"0P005_WTR",176,-1,1,2,10,1,635
"674","S",16.2,"0P005_WTL",165,1,1,2,1,1,2
"675","S",16.2,"0P005_WTL",864,1,1,2,2,1,102
"676","S",16.2,"0P005_WTL",406,1,1,2,3,1,202
"677","S",16.2,"0P005_WTL",830,-1,-1,2,4,1,240
"678","S",16.2,"0P005_WTL",277,1,1,2,5,1,340
"679","S",16.2,"0P005_WTR",117,-1,1,2,6,1,440
"680","S",16.2,"0P005_WTR",337,-1,-1,2,7,1,540
"681","S",16.2,"0P005_WTR",172,1,1,2,8,1,640
"682","S",16.2,"0P005_WTR",142,-1,-1,2,9,1,740
"683","S",16.2,"0P005_WTR",130,1,-1,2,10,1,840
"684","S",16.3,"0P005_WTL",209,-1,-1,2,1,1,2
"685","T",16.3,"0P005_WTL",178,1,-1,3,2,1,84
"686","S",16.3,"0P005_WTL",1272,1,-1,4,2,1,85
"687","S",16.3,"0P005_WTL",373,1,1,2,3,1,251
"688","S",16.3,"0P005_WTL",184,1,1,2,4,1,307
"689","S",16.3,"0P005_WTL",253,1,1,2,5,1,407
"690","S",16.3,"0P005_WTR",214,-1,-1,2,6,1,507
"691","S",16.3,"0P005_WTR",231,-1,-1,2,7,1,607
"692","S",16.3,"0P005_WTR",131,-1,NA,2,8,1,707
"693","S",16.3,"0P005_WTR",120,-1,-1,2,9,1,807
"694","S",16.3,"0P005_WTR",119,1,1,2,10,1,907
"695","T",16.4,"0P005_WTL",218,1,1,2,2,1,2
"696","S",17.1,"0P005_WTL",613,1,-1,2,1,1,2
"697","S",17.1,"0P005_WTL",198,1,1,2,2,1,23
"698","S",17.1,"0P005_WTL",194,1,1,2,3,1,58
"699","S",17.1,"0P005_WTL",853,1,1,2,4,1,61
"700","S",17.1,"0P005_WTL",378,-1,-1,2,5,1,157
"701","S",17.1,"0P005_WTR",188,-1,-1,2,6,1,257
"702","S",17.1,"0P005_WTR",168,-1,-1,2,7,1,357
"703","S",17.1,"0P005_WTR",219,1,-1,2,8,1,457
"704","S",17.1,"0P005_WTR",182,1,1,2,9,1,557
"705","S",17.1,"0P005_WTR",1219,-1,-1,2,10,1,646
"706","S",17.2,"0P005_WTL",1461,1,1,2,1,1,2
"707","S",17.2,"0P005_WTL",1383,-1,-1,2,2,1,51
"708","S",17.2,"0P005_WTL",120,1,1,2,3,1,115
"709","S",17.2,"0P005_WTL",288,1,1,2,4,1,186
"710","S",17.2,"0P005_WTL",559,1,-1,2,5,1,271
"711","S",17.2,"0P005_WTR",314,-1,-1,2,6,1,371
"712","S",17.2,"0P005_WTR",435,-1,-1,2,7,1,471
"713","S",17.2,"0P005_WTR",589,1,-1,2,8,1,571
"714","S",17.2,"0P005_WTR",412,1,1,2,9,1,666
"715","S",17.2,"0P005_WTR",446,1,1,2,10,1,766
"716","T",18.3,"0P005_WTL",207,-1,-1,2,1,1,2
"717","T",18.3,"0P005_WTL",592,1,1,2,2,1,29
"718","T",18.3,"0P005_WTL",215,1,1,2,3,1,129
"719","T",18.3,"0P005_WTL",610,1,1,2,4,1,178
"720","T",18.3,"0P005_WTL",343,1,1,2,5,1,278
"721","T",18.3,"0P005_WTR",151,-1,1,2,6,1,378
"722","T",18.3,"0P005_WTR",121,-1,1,2,7,1,478
"723","T",18.3,"0P005_WTR",100,1,-1,2,8,1,578
"724","T",18.3,"0P005_WTR",113,1,1,2,9,1,678
"725","T",18.3,"0P005_WTR",135,-1,-1,2,10,1,778
"726","T",18.4,"0P005_WTL",113,1,1,2,1,1,2
"727","T",18.4,"0P005_WTL",95,1,1,2,2,1,9
"728","T",18.4,"0P005_WTL",120,1,1,2,3,1,21
"729","T",18.4,"0P005_WTL",190,1,1,2,4,1,42
"730","T",18.4,"0P005_WTL",268,1,1,2,5,1,142
"731","T",18.4,"0P005_WTR",177,-1,-1,2,6,1,242
"732","T",18.4,"0P005_WTR",195,-1,-1,2,7,1,342
"733","T",18.4,"0P005_WTR",146,1,1,2,8,1,442
"734","T",18.4,"0P005_WTR",118,1,1,2,9,1,543
"735","T",18.4,"0P005_WTR",155,1,-1,2,10,1,643
"736","T",19.1,"0P005_WTL",259,1,1,2,1,1,2
"737","T",19.1,"0P005_WTL",157,1,1,2,2,1,78
"738","T",19.1,"0P005_WTL",163,1,1,2,3,1,178
"739","T",19.1,"0P005_WTL",504,1,1,2,4,1,185
"740","T",19.1,"0P005_WTL",115,1,1,2,5,1,285
"741","T",19.1,"0P005_WTR",90,-1,-1,2,6,1,385
"742","T",19.1,"0P005_WTR",205,-1,-1,2,7,1,485
"743","T",19.1,"0P005_WTR",154,-1,-1,2,8,1,585
"744","T",19.1,"0P005_WTR",184,-1,-1,2,9,1,685
"745","T",19.1,"0P005_WTR",237,-1,1,2,10,1,785
"746","T",19.3,"0P005_WTL",163,-1,-1,2,1,1,2
"747","T",19.3,"0P005_WTL",149,1,1,2,2,1,33
"748","T",19.3,"0P005_WTL",152,-1,1,2,3,1,40
"749","T",19.3,"0P005_WTL",275,-1,-1,2,4,1,43
"750","T",19.3,"0P005_WTL",273,1,NA,2,5,1,143
"751","T",19.3,"0P005_WTR",133,-1,1,2,6,1,243
"752","T",19.3,"0P005_WTR",303,1,1,2,7,1,344
"753","T",19.3,"0P005_WTR",65,-1,-1,2,8,1,444
"754","T",19.3,"0P005_WTR",27,-1,-1,2,9,1,544
"755","T",19.3,"0P005_WTR",115,1,1,2,10,1,644
"756","S",20.2,"0P005_WTL",1837,1,-1,2,1,1,2
"757","S",20.2,"0P005_WTL",1580,1,1,2,4,1,102
"758","S",20.2,"0P005_WTL",4675,1,1,2,5,1,151
"759","S",20.2,"0P005_WTR",171,1,1,2,7,1,201
"760","S",20.4,"0P005_WTL",268,1,1,2,1,1,2
"761","S",20.4,"0P005_WTL",6567,-1,-1,2,2,1,16
"762","S",20.4,"0P005_WTL",3192,1,1,2,3,1,94
"763","S",20.4,"0P005_WTR",1461,1,1,2,6,1,170
"764","S",20.4,"0P005_WTR",656,1,1,2,8,1,229
"765","S",20.4,"0P005_WTR",380,1,-1,2,9,1,322
"766","S",20.4,"0P005_WTR",1037,1,1,2,10,1,422
"767","S",21.2,"0P005_WTL",939,1,1,2,1,1,2
"768","S",21.2,"0P005_WTL",340,1,1,2,2,1,102
"769","S",21.2,"0P005_WTL",627,1,1,2,3,1,142
"770","S",21.2,"0P005_WTL",148,1,1,2,4,1,242
"771","S",21.2,"0P005_WTL",203,1,1,2,5,1,342
"772","S",21.2,"0P005_WTR",105,-1,-1,2,6,1,442
"773","S",21.2,"0P005_WTR",158,-1,-1,2,7,1,542
"774","S",21.2,"0P005_WTR",155,-1,-1,2,8,1,642
"775","S",21.2,"0P005_WTR",149,1,1,2,9,1,742
"776","S",21.2,"0P005_WTR",148,1,1,2,10,1,842
"777","S",21.3,"0P005_WTL",798,1,1,2,5,1,2
"778","S",21.4,"0P005_WTL",469,-1,-1,2,1,1,2
"779","S",21.4,"0P005_WTL",2422,1,1,2,2,1,77
"780","S",21.4,"0P005_WTL",1286,1,1,2,3,1,176
"781","S",21.4,"0P005_WTL",1535,1,1,2,4,1,276
"782","S",21.4,"0P005_WTR",326,-1,-1,2,6,1,376
"783","S",21.4,"0P005_WTR",329,1,-1,2,7,1,476
"784","S",21.4,"0P005_WTR",119,1,1,2,8,1,576
"785","S",21.4,"0P005_WTR",162,-1,-1,2,9,1,676
"786","S",21.4,"0P005_WTR",123,-1,-1,2,10,1,776
"787","T",22.1,"0P005_WTL",540,1,-1,2,1,1,2
"788","T",22.1,"0P005_WTL",290,1,-1,2,2,1,8
"789","T",22.1,"0P005_WTL",805,1,1,2,3,1,108
"790","T",22.1,"0P005_WTL",786,1,1,2,4,1,122
"791","T",22.1,"0P005_WTL",441,1,1,2,5,1,222
"792","T",22.1,"0P005_WTR",116,-1,1,2,6,1,322
"793","T",22.1,"0P005_WTR",176,-1,-1,2,7,1,422
"794","T",22.1,"0P005_WTR",196,-1,-1,2,8,1,522
"795","T",22.1,"0P005_WTR",182,1,1,2,9,1,622
"796","T",22.1,"0P005_WTR",1059,1,-1,2,10,1,722
"797","T",22.3,"0P005_WTL",460,-1,-1,2,1,1,2
"798","T",22.3,"0P005_WTL",273,1,1,2,2,1,75
"799","T",22.3,"0P005_WTL",435,1,1,2,3,1,86
"800","T",22.3,"0P005_WTL",839,1,1,2,4,1,140
"801","T",22.3,"0P005_WTL",175,-1,-1,2,5,1,240
"802","T",22.3,"0P005_WTR",161,-1,1,2,6,1,340
"803","T",22.3,"0P005_WTR",134,1,-1,2,7,1,440
"804","T",22.3,"0P005_WTR",126,-1,-1,2,8,1,540
"805","T",22.3,"0P005_WTR",107,-1,-1,2,9,1,640
"806","T",22.3,"0P005_WTR",201,-1,1,2,10,1,740
"807","T",1.1,"0P005_WTL",249,-1,-1,3,1,1,3
"808","T",1.1,"0P005_WTL",1386,-1,-1,3,2,1,103
"809","T",1.1,"0P005_WTL",1830,1,1,3,3,1,203
"810","T",1.1,"0P005_WTL",1747,1,1,3,4,1,282
"811","T",1.1,"0P005_WTL",1420,1,1,3,5,1,382
"812","T",1.1,"0P005_WTR",1399,-1,-1,3,6,1,482
"813","T",1.1,"0P005_WTR",375,1,1,3,7,1,582
"814","T",1.1,"0P005_WTR",262,1,1,3,8,1,682
"815","T",1.1,"0P005_WTR",421,1,1,3,9,1,782
"816","T",1.1,"0P005_WTR",1044,1,-1,3,10,1,882
"817","T",1.2,"0P005_WTL",399,1,1,3,1,1,3
"818","T",1.2,"0P005_WTL",542,1,-1,3,2,1,33
"819","T",1.2,"0P005_WTL",493,1,1,3,3,1,79
"820","T",1.2,"0P005_WTL",2311,1,1,3,4,1,88
"821","T",1.2,"0P005_WTL",1566,1,1,3,5,1,177
"822","T",1.2,"0P005_WTR",538,-1,1,3,6,1,277
"823","T",1.2,"0P005_WTR",1474,1,1,3,7,1,377
"824","T",1.2,"0P005_WTR",303,1,1,3,8,1,477
"825","T",1.2,"0P005_WTR",479,1,1,3,9,1,577
"826","T",1.2,"0P005_WTR",271,1,1,3,10,1,677
"827","T",2.3,"0P005_WTL",2230,-1,-1,3,1,1,3
"828","T",2.3,"0P005_WTL",2731,1,-1,3,2,1,72
"829","T",2.3,"0P005_WTL",9227,1,-1,3,3,1,131
"830","T",2.3,"0P005_WTL",4222,-1,-1,3,4,1,136
"831","T",2.3,"0P005_WTL",3182,1,1,3,5,1,206
"832","T",2.3,"0P005_WTR",2814,-1,-1,3,6,1,296
"833","T",2.3,"0P005_WTR",2443,1,1,3,7,1,396
"834","T",2.3,"0P005_WTR",425,1,1,3,8,1,496
"835","T",2.3,"0P005_WTR",369,1,1,3,9,1,596
"836","T",2.3,"0P005_WTR",1332,1,-1,3,10,1,696
"837","T",2.4,"0P005_WTL",807,-1,-1,3,1,1,3
"838","T",2.4,"0P005_WTL",1262,-1,-1,3,2,1,13
"839","T",2.4,"0P005_WTL",1391,-1,-1,3,3,1,23
"840","T",2.4,"0P005_WTL",2095,1,-1,3,4,1,36
"841","T",2.4,"0P005_WTL",2069,1,1,3,5,1,136
"842","T",2.4,"0P005_WTR",2289,-1,-1,3,6,1,236
"843","T",2.4,"0P005_WTR",884,1,1,3,7,1,337
"844","T",2.4,"0P005_WTR",202,-1,-1,3,8,1,438
